time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
3218.478082	25.824984	7.747634	3.333273	153
3219.510285	27.829868	7.770045	3.581687	154
3220.511487	25.867184	7.761943	3.332566	155
3221.542667	27.919449	7.777618	3.589717	156
3222.544369	26.669680	7.747812	3.442221	157
3223.575818	27.789646	7.774437	3.574490	158
3224.579479	27.925684	7.779711	3.589553	159
3225.609220	28.176228	7.765995	3.628155	160
3226.614999	29.098515	7.780614	3.739874	161
3227.644796	28.154444	7.772088	3.622507	162
3228.651415	29.447887	7.771018	3.789451	163
3229.680913	27.708265	7.756657	3.572192	164
3230.689540	29.206383	7.745504	3.770753	165
3231.717764	28.363791	7.768910	3.650936	166
3232.726718	29.095646	7.777756	3.740880	167
3233.764989	29.181461	7.760149	3.760426	168
3234.764654	29.180571	7.768821	3.756113	169
3235.791563	29.417469	7.779248	3.781531	170
3236.802190	29.901251	7.730384	3.868016	171
3237.827747	30.124046	7.763165	3.880382	172
3238.839252	30.795052	7.766706	3.965008	173
3239.864686	30.423519	7.719531	3.941110	174
3240.874824	31.217699	7.759776	4.023015	175
3241.899586	31.202400	7.747661	4.027332	176
3242.908598	31.602436	7.743855	4.080970	177
3243.935160	32.251587	7.746760	4.163236	178
3244.942725	32.216007	7.763827	4.149501	179
3245.969829	31.632992	7.765626	4.073463	180
3246.975909	32.480022	7.770766	4.179771	181
3248.005996	31.360865	7.773983	4.034080	182
3249.011297	32.048801	7.765962	4.126830	183
3250.043735	31.396217	7.757947	4.046975	184
3251.048771	31.902327	7.775278	4.103046	185
3252.083667	32.648453	7.745751	4.215015	186
3253.084776	32.405178	7.767843	4.171709	187
3254.121601	33.563976	7.763256	4.323441	188
3255.136370	32.210564	7.768056	4.146541	189
3256.159288	34.037056	7.753695	4.389785	190
3257.163242	32.176315	7.741512	4.156335	191
3258.195220	33.716049	7.771442	4.338455	192
3259.199624	32.234745	7.762669	4.152534	193
3260.231179	33.696510	7.763139	4.340578	194
3261.234910	32.720371	7.766881	4.212807	195
3262.266003	34.128838	7.756547	4.400004	196
3263.271304	33.249588	7.769516	4.279493	197
3264.311668	34.989944	7.763069	4.507231	198
3265.308218	34.298641	7.769612	4.414460	199
3266.336597	34.651726	7.753467	4.469192	200
3267.344801	34.217999	7.758303	4.410501	201
3268.373541	34.517776	7.758691	4.448918	202
3269.382090	33.546696	7.755866	4.325332	203
3270.410274	34.833328	7.772019	4.481889	204
3271.416525	34.371338	7.759322	4.429684	205
3272.446240	34.349812	7.749233	4.432673	206
3273.452903	33.731903	7.766960	4.342999	207
3274.483055	35.369919	7.762556	4.556479	208
3275.489368	34.173256	7.760301	4.403600	209
3276.519443	35.169392	7.744974	4.540931	210
3277.525485	35.015247	7.749953	4.518124	211
3278.555877	35.869366	7.771424	4.615547	212
3279.561686	35.305763	7.735024	4.564403	213
3280.592467	36.481140	7.756785	4.703126	214
3281.597346	35.404953	7.733605	4.578066	215
3282.628165	36.845837	7.746517	4.756439	216
3283.633536	34.871056	7.756174	4.495909	217
3284.663439	36.968430	7.762701	4.762316	218
3285.668084	35.708321	7.746678	4.609501	219
3286.697142	36.926361	7.733030	4.775148	220
3287.704065	35.962620	7.751157	4.639646	221
3288.733036	36.617760	7.748134	4.726010	222
3289.739909	37.014717	7.754021	4.773616	223
3290.767877	36.981922	7.755099	4.768724	224
3291.776445	37.431343	7.765720	4.820074	225
3292.803252	36.748432	7.757379	4.737223	226
3293.812816	36.985958	7.744792	4.775591	227
3294.839637	36.932098	7.752315	4.764009	228
3295.849391	36.960659	7.745896	4.771644	229
3296.875781	36.750736	7.733202	4.752332	230
3297.887032	36.698860	7.750812	4.734841	231
3298.912300	37.035297	7.739709	4.785102	232
3299.923709	37.401409	7.771288	4.812768	233
3300.948841	37.153622	7.742566	4.798618	234
3301.960266	37.742928	7.768639	4.858371	235
3302.985730	37.373901	7.756493	4.818402	236
3303.995620	37.642849	7.733284	4.867640	237
3305.022127	38.073505	7.739751	4.919216	238
3306.031298	38.297161	7.744020	4.945385	239
3307.057263	37.864597	7.768188	4.874315	240
3308.065892	38.540272	7.765221	4.963191	241
3309.093483	37.882881	7.767189	4.877297	242
3310.102466	38.092541	7.765379	4.905433	243
3311.130537	37.661453	7.767159	4.848806	244
3312.137035	38.376797	7.764003	4.942914	245
3313.167420	38.109905	7.730316	4.929929	246
3314.174270	37.672295	7.736142	4.869649	247
3315.205190	38.667675	7.744060	4.993205	248
3316.209885	37.952927	7.765007	4.887688	249
3317.241729	39.175201	7.765851	5.044548	250
3318.247758	38.019417	7.743701	4.909722	251
3319.279046	38.523403	7.778259	4.952703	252
3320.284283	37.644028	7.742527	4.861982	253
3321.314871	38.804863	7.758429	5.001639	254
3322.321256	37.408127	7.767971	4.815689	255
3323.351353	38.619972	7.761248	4.976000	0
3324.357427	37.005009	7.747999	4.776073	1
3325.386782	38.391228	7.752214	4.952292	2
3326.393444	37.625088	7.741730	4.860036	3
3327.422762	38.307343	7.767575	4.931699	4
3328.429804	38.281227	7.748379	4.940547	5
3329.458435	38.345985	7.755394	4.944428	6
3330.466275	37.620434	7.741952	4.859295	7
3331.494511	37.933208	7.761954	4.887070	8
3332.502948	37.462559	7.740898	4.839562	9
3333.530706	37.925922	7.763812	4.884962	10
3334.538259	37.452694	7.753505	4.830421	11
3335.566796	38.221024	7.754881	4.928641	12
3336.574047	37.517799	7.762893	4.832966	13
3337.602667	38.427322	7.736178	4.967223	14
3338.610227	37.635590	7.754910	4.853131	15
3339.639320	38.425026	7.771029	4.944651	16
3340.646304	37.812233	7.763702	4.870387	17
3341.675319	38.585880	7.754558	4.975897	18
3342.682043	38.417835	7.744233	4.960832	19
3343.711210	38.567589	7.743506	4.980637	20
3344.718267	37.966541	7.740984	4.904614	21
3345.747445	39.036137	7.750024	5.036905	22
3346.754391	38.134209	7.754862	4.917458	23
3347.782649	39.347389	7.772167	5.062602	24
3348.790132	37.728870	7.762495	4.860405	25
3349.818531	39.072357	7.762215	5.033661	26
3350.836329	39.479218	7.754840	5.090914	27
3351.853494	39.071869	7.745319	5.044579	28
3352.861626	38.209576	7.749061	4.930866	29
3353.889076	38.782734	7.763984	4.995211	30
3354.897929	38.503426	7.747017	4.970097	31
3355.925197	38.361614	7.769097	4.937718	32
3356.934620	38.496857	7.755920	4.963545	33
3357.960506	38.335468	7.754103	4.943895	34
3358.970610	38.636856	7.766051	4.975097	35
3359.996880	38.058170	7.744409	4.914277	36
3361.007395	38.494919	7.752832	4.965272	37
3362.033080	37.889416	7.751706	4.887881	38
3363.044041	38.079304	7.755384	4.910048	39
3364.069086	38.197121	7.750182	4.928546	40
3365.079367	38.386173	7.743396	4.957279	41
3366.105006	38.437916	7.768749	4.947761	42
3367.115972	38.256344	7.738485	4.943648	43
3368.141154	38.534344	7.768478	4.960347	44
3369.151753	38.118847	7.755346	4.915170	45
3370.177602	38.322491	7.760494	4.938151	46
3371.187329	38.362579	7.762300	4.942166	47
3372.213434	38.342583	7.764374	4.938272	48
3373.222473	38.374748	7.735372	4.960945	49
3374.250250	38.185272	7.775324	4.911085	50
3375.258571	38.223255	7.745360	4.934988	51
3376.286321	38.316544	7.750650	4.943655	52
3377.294418	37.886089	7.732015	4.899899	53
3378.323297	38.171741	7.759079	4.919623	54
3379.330322	37.631866	7.741458	4.861083	55
3380.359096	38.213188	7.769186	4.918558	56
3381.367471	37.277657	7.739289	4.816677	57
3382.396140	38.366169	7.769090	4.938310	58
3383.403426	37.399799	7.762139	4.818233	59
3384.432307	37.993263	7.752376	4.900855	60
