time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
6099.653763	9.574583	7.746378	1.236008	239
6100.667849	9.441667	7.751361	1.218066	240
6101.692655	9.269784	7.751166	1.195921	241
6102.701538	9.138268	7.759883	1.177630	242
6103.726233	9.080247	7.733080	1.174208	243
6104.738543	9.342471	7.745217	1.206225	244
6105.774965	9.103018	7.758972	1.173225	245
6106.774582	8.608502	7.751123	1.110613	246
6107.800718	8.184525	7.746944	1.056484	247
6108.810405	8.482699	7.718305	1.099037	248
6109.838949	8.367573	7.759500	1.078365	249
6110.849700	8.223537	7.755248	1.060384	250
6111.876119	8.745236	7.756563	1.127463	251
6112.887641	8.661590	7.730421	1.120455	252
6113.923509	9.482328	7.767903	1.220706	253
6114.923678	9.176890	7.710930	1.190115	254
6115.946192	9.116470	7.753829	1.175738	255
6116.959411	8.906693	7.755426	1.148447	0
6117.982510	8.636874	7.757340	1.113381	1
6118.996844	8.770235	7.735885	1.133708	2
6120.021798	8.494095	7.750116	1.095996	3
6121.035899	8.653281	7.742432	1.117644	4
6122.058106	9.160792	7.762045	1.180204	5
6123.069264	8.932139	7.764922	1.150319	6
6124.094736	8.857981	7.760240	1.141457	7
6125.102670	8.893147	7.749222	1.147618	8
6126.135681	8.007959	7.757579	1.032276	9
6127.136890	8.743826	7.759731	1.126821	10
6128.170254	8.999348	7.762758	1.159298	11
6129.176915	8.917448	7.731403	1.153406	12
6130.206153	8.629112	7.722357	1.117420	13
6131.224967	9.412860	7.735376	1.216859	14
6132.239863	8.457502	7.748662	1.091479	15
6133.252466	8.493308	7.724899	1.099472	16
6134.273550	8.391479	7.741336	1.083983	17
6135.288130	8.516075	7.747301	1.099231	18
6136.309792	8.512931	7.760388	1.096972	19
6137.326393	8.255239	7.746136	1.065723	20
6138.344909	8.451346	7.751239	1.090322	21
6139.360572	8.189354	7.761525	1.055122	22
6140.380220	8.508295	7.757813	1.096739	23
6141.394783	8.188899	7.748397	1.056851	24
6142.416758	8.407535	7.770549	1.081974	25
6143.428934	8.316159	7.737106	1.074841	26
6144.450184	8.743893	7.754920	1.127529	27
6145.462801	8.631076	7.752534	1.113323	28
6146.485046	8.946656	7.758818	1.153095	29
6147.497501	8.854776	7.741831	1.143757	30
6148.520249	8.861221	7.748188	1.143651	31
6149.533815	8.957943	7.733263	1.158365	32
6150.556752	8.994454	7.729417	1.163665	33
6151.572195	8.608399	7.752759	1.110366	34
6152.594665	8.858056	7.734537	1.145260	35
6153.609112	8.450359	7.752920	1.089958	36
6154.631278	8.988101	7.758657	1.158461	37
6155.643581	8.388788	7.729559	1.085287	38
6156.676004	9.430188	7.750793	1.216674	39
6157.679703	8.854401	7.751297	1.142312	40
6158.701747	9.320292	7.752507	1.202229	41
6159.725937	9.971301	7.755224	1.285753	42
6160.752537	9.597419	7.753082	1.237884	43
6161.748735	9.233393	7.758914	1.190037	44
6162.778023	9.284766	7.762400	1.196121	45
6163.781994	9.449276	7.752202	1.218915	46
6164.814884	10.407416	7.757271	1.341634	47
6165.815098	9.889318	7.761110	1.274215	48
6166.851905	9.044361	7.747587	1.167378	49
